Theme,Genre,Novel,Curve_Type,Story_ID,Route_File,Num_Runs,Status,RE_Score,CH_Score,EM_Score,SU_Score,EG_Score,CX_Score,OV_Score,Run1_Explanation,Run2_Explanation,Run3_Explanation
Climate_Change,Romance,World_Curve_1_Story_1,Curve_1,Story_1,Route_1.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story perfectly aligns with the theme of love and distance, emphasizing shared purpose through environmental work. The narrative explores emotional and physical separation while highlighting their commitment to a larger cause, making it highly relevant to the theme.","The story perfectly aligns with the theme of love and distance, emphasizing shared purpose through environmental work. The narrative explores emotional and physical separation while highlighting their commitment to a larger cause, making it highly relevant to the theme.","The story perfectly aligns with the theme of love and distance, emphasizing shared purpose through environmental work. The narrative explores emotional and physical separation while highlighting their commitment to a larger cause, making it highly relevant to the theme."
Climate_Change,Romance,World_Curve_1_Story_1,Curve_1,Story_1,Route_2.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its theme of memory, loss, and resistance through activism. The genre of environmental/social drama is well-matched by the narrative's focus on community struggle and preservation of identity against development.","The story strongly aligns with its theme of memory, loss, and resistance through activism. The genre of environmental/social drama is well-matched by the narrative's focus on community struggle and preservation of identity against development.","The story strongly aligns with its theme of memory, loss, and resistance through activism. The genre of environmental/social drama is well-matched by the narrative's focus on community struggle and preservation of identity against development."
Climate_Change,Romance,World_Curve_1_Story_1,Curve_1,Story_1,Route_3.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story tightly aligns with its theme of environmental restoration and community collaboration, blending ecological urgency with personal and social stakes. The genre of a visual novel is well-served by its emotional depth and narrative structure.","The story tightly aligns with its theme of environmental restoration and community collaboration, blending ecological urgency with personal and social stakes. The genre of a visual novel is well-served by its emotional depth and narrative structure.","The story tightly aligns with its theme of environmental restoration and community collaboration, blending ecological urgency with personal and social stakes. The genre of a visual novel is well-served by its emotional depth and narrative structure."
Climate_Change,Romance,World_Curve_1_Story_1,Curve_1,Story_1,Route_4.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story aligns strongly with its environmental and community-driven themes, focusing on protecting a marsh from corporate exploitation through collective action. The genre of social drama with ecological stakes is well-matched to the narrative.","The story aligns strongly with its environmental and community-driven themes, focusing on protecting a marsh from corporate exploitation through collective action. The genre of social drama with ecological stakes is well-matched to the narrative.","The story aligns strongly with its environmental and community-driven themes, focusing on protecting a marsh from corporate exploitation through collective action. The genre of social drama with ecological stakes is well-matched to the narrative."
Climate_Change,Romance,World_Curve_1_Story_1,Curve_1,Story_1,Route_5.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its theme of environmental activism and community resilience, blending drama and social commentary effectively. The genre of a visual novel with branching choices and emotional stakes is well-matched to the narrative.","The story strongly aligns with its theme of environmental activism and community resilience, blending drama and social commentary effectively. The genre of a visual novel with branching choices and emotional stakes is well-matched to the narrative.","The story strongly aligns with its theme of environmental activism and community resilience, blending drama and social commentary effectively. The genre of a visual novel with branching choices and emotional stakes is well-matched to the narrative."
Climate_Change,Romance,World_Curve_1_Story_1,Curve_1,Story_1,Route_6.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its theme of environmental preservation and community resilience, with a genre that blends drama and slice-of-life elements. The narrative consistently focuses on collective action, personal growth, and the struggle to protect natural spaces against industrial encroachment.","The story strongly aligns with its theme of environmental preservation and community resilience, with a genre that blends drama and slice-of-life elements. The narrative consistently focuses on collective action, personal growth, and the struggle to protect natural spaces against industrial encroachment.","The story strongly aligns with its theme of environmental preservation and community resilience, with a genre that blends drama and slice-of-life elements. The narrative consistently focuses on collective action, personal growth, and the struggle to protect natural spaces against industrial encroachment."
Climate_Change,Romance,World_Curve_1_Story_1,Curve_1,Story_1,Route_7.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its theme of community resilience and environmental activism, emphasizing collective effort, personal growth, and the fight against corporate exploitation. The genre of environmental drama is well-matched by the narrative's focus on restoring a marsh and redefining value systems.","The story strongly aligns with its theme of community resilience and environmental activism, emphasizing collective effort, personal growth, and the fight against corporate exploitation. The genre of environmental drama is well-matched by the narrative's focus on restoring a marsh and redefining value systems.","The story strongly aligns with its theme of community resilience and environmental activism, emphasizing collective effort, personal growth, and the fight against corporate exploitation. The genre of environmental drama is well-matched by the narrative's focus on restoring a marsh and redefining value systems."
Climate_Change,Romance,World_Curve_1_Story_1,Curve_1,Story_1,Route_8.txt,3,OK,5.0,5.0,5.0,3.0,5.0,3.0,4.3333,"The story aligns strongly with its theme of environmental stewardship and community resilience. The focus on protecting the marsh, the emotional bond between characters, and the emphasis on sustainability and care are all central to the narrative, making it highly relevant to the theme and genre.","The story aligns strongly with its theme of environmental stewardship and community resilience. The focus on protecting the marsh, the emotional bond between characters, and the emphasis on sustainability and care are all central to the narrative, making it highly relevant to the theme and genre.","The story aligns strongly with its theme of environmental stewardship and community resilience. The focus on protecting the marsh, the emotional bond between characters, and the emphasis on sustainability and care are all central to the narrative, making it highly relevant to the theme and genre."
Climate_Change,Romance,World_Curve_1_Story_1,Curve_1,Story_1,Route_9.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its theme of environmental activism and personal sacrifice, exploring the tension between urban development and ecological preservation. The genre of a visual novel is well-suited to its narrative depth and emotional stakes.","The story strongly aligns with its theme of environmental activism and personal sacrifice, exploring the tension between urban development and ecological preservation. The genre of a visual novel is well-suited to its narrative depth and emotional stakes.","The story strongly aligns with its theme of environmental activism and personal sacrifice, exploring the tension between urban development and ecological preservation. The genre of a visual novel is well-suited to its narrative depth and emotional stakes."
Climate_Change,Romance,World_Curve_1_Story_2,Curve_1,Story_2,Route_1.txt,3,OK,5.0,5.0,5.0,4.0,5.0,4.0,4.6667,"The story aligns perfectly with its theme of environmental stewardship and community resilience, blending emotional depth with ecological concerns. The genre (drama/romance) is well-served by the focus on personal and collective growth.","The story aligns perfectly with its theme of environmental stewardship and community resilience, blending emotional depth with ecological concerns. The genre (drama/romance) is well-served by the focus on personal and collective growth.","The story aligns perfectly with its theme of environmental stewardship and community resilience, blending emotional depth with ecological concerns. The genre (drama/romance) is well-served by the focus on personal and collective growth."
Climate_Change,Romance,World_Curve_1_Story_2,Curve_1,Story_2,Route_2.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story deeply aligns with its theme of loss, choice, and emotional complexity, exploring how personal and communal decisions shape identity and relationships. The genre of emotional drama is perfectly matched by the narrative's focus on introspection, sacrifice, and the lingering impact of choices.","The story deeply aligns with its theme of loss, choice, and emotional complexity, exploring how personal and communal decisions shape identity and relationships. The genre of emotional drama is perfectly matched by the narrative's focus on introspection, sacrifice, and the lingering impact of choices.","The story deeply aligns with its theme of loss, choice, and emotional complexity, exploring how personal and communal decisions shape identity and relationships. The genre of emotional drama is perfectly matched by the narrative's focus on introspection, sacrifice, and the lingering impact of choices."
Climate_Change,Romance,World_Curve_1_Story_2,Curve_1,Story_2,Route_3.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its themes of environmental stewardship, community resilience, and the tension between human survival and ecological preservation. The genre of environmental drama is well-matched by the narrative’s focus on coastal management, personal sacrifice, and collective adaptation.","The story strongly aligns with its themes of environmental stewardship, community resilience, and the tension between human survival and ecological preservation. The genre of environmental drama is well-matched by the narrative’s focus on coastal management, personal sacrifice, and collective adaptation.","The story strongly aligns with its themes of environmental stewardship, community resilience, and the tension between human survival and ecological preservation. The genre of environmental drama is well-matched by the narrative’s focus on coastal management, personal sacrifice, and collective adaptation."
Climate_Change,Romance,World_Curve_1_Story_2,Curve_1,Story_2,Route_4.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story aligns strongly with its theme of environmental preservation, community resilience, and personal relationships. The genre of drama with environmental and social stakes is well-matched, as the narrative focuses on collective action to protect a natural space while exploring emotional bonds.","The story aligns strongly with its theme of environmental preservation, community resilience, and personal relationships. The genre of drama with environmental and social stakes is well-matched, as the narrative focuses on collective action to protect a natural space while exploring emotional bonds.","The story aligns strongly with its theme of environmental preservation, community resilience, and personal relationships. The genre of drama with environmental and social stakes is well-matched, as the narrative focuses on collective action to protect a natural space while exploring emotional bonds."
Climate_Change,Romance,World_Curve_1_Story_2,Curve_1,Story_2,Route_5.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its environmental and community-focused theme, emphasizing ecological balance, generational knowledge, and collective action. The genre of a visual novel is well-suited to its narrative style, blending dialogue, choices, and emotional depth.","The story strongly aligns with its environmental and community-focused theme, emphasizing ecological balance, generational knowledge, and collective action. The genre of a visual novel is well-suited to its narrative style, blending dialogue, choices, and emotional depth.","The story strongly aligns with its environmental and community-focused theme, emphasizing ecological balance, generational knowledge, and collective action. The genre of a visual novel is well-suited to its narrative style, blending dialogue, choices, and emotional depth."
Climate_Change,Romance,World_Curve_1_Story_2,Curve_1,Story_2,Route_6.txt,3,OK,5.0,5.0,5.0,4.0,5.0,4.0,4.6667,"The story strongly aligns with its theme of environmental stewardship, community collaboration, and resilience. The genre (drama with environmental activism) is well-matched, as the narrative focuses on collective efforts to protect the coast, emphasizing emotional and practical challenges.","The story strongly aligns with its theme of environmental stewardship, community collaboration, and resilience. The genre (drama with environmental activism) is well-matched, as the narrative focuses on collective efforts to protect the coast, emphasizing emotional and practical challenges.","The story strongly aligns with its theme of environmental stewardship, community collaboration, and resilience. The genre (drama with environmental activism) is well-matched, as the narrative focuses on collective efforts to protect the coast, emphasizing emotional and practical challenges."
Climate_Change,Romance,World_Curve_1_Story_2,Curve_1,Story_2,Route_7.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story aligns perfectly with its theme of environmental restoration and community resilience, blending ecological concerns with personal relationships. The genre of a visual novel is well-suited to its emotional depth and narrative focus on collective effort.","The story aligns perfectly with its theme of environmental restoration and community resilience, blending ecological concerns with personal relationships. The genre of a visual novel is well-suited to its emotional depth and narrative focus on collective effort.","The story aligns perfectly with its theme of environmental restoration and community resilience, blending ecological concerns with personal relationships. The genre of a visual novel is well-suited to its emotional depth and narrative focus on collective effort."
Climate_Change,Romance,World_Curve_1_Story_2,Curve_1,Story_2,Route_8.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its themes of environmental stewardship, community collaboration, and iterative problem-solving. The genre of a visual novel is well-suited to its emotional depth and character-driven narrative, making the themes and genre highly relevant.","The story strongly aligns with its themes of environmental stewardship, community collaboration, and iterative problem-solving. The genre of a visual novel is well-suited to its emotional depth and character-driven narrative, making the themes and genre highly relevant.","The story strongly aligns with its themes of environmental stewardship, community collaboration, and iterative problem-solving. The genre of a visual novel is well-suited to its emotional depth and character-driven narrative, making the themes and genre highly relevant."
Climate_Change,Romance,World_Curve_1_Story_2,Curve_1,Story_2,Route_9.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story tightly aligns with its theme of environmental compromise, personal sacrifice, and the tension between progress and preservation. The genre of a visual novel is well-suited to its emotional depth and character-driven narrative, making the thematic elements highly relevant.","The story tightly aligns with its theme of environmental compromise, personal sacrifice, and the tension between progress and preservation. The genre of a visual novel is well-suited to its emotional depth and character-driven narrative, making the thematic elements highly relevant.","The story tightly aligns with its theme of environmental compromise, personal sacrifice, and the tension between progress and preservation. The genre of a visual novel is well-suited to its emotional depth and character-driven narrative, making the thematic elements highly relevant."
Climate_Change,Romance,World_Curve_1_Story_3,Curve_1,Story_3,Route_1.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story perfectly aligns with its theme of challenging inevitability through community resilience and shifting the terms of a conflict. The narrative emphasizes changing the conversation around safety and environmental policy, mirroring the theme's focus on resistance and adaptation.","The story perfectly aligns with its theme of challenging inevitability through community resilience and shifting the terms of a conflict. The narrative emphasizes changing the conversation around safety and environmental policy, mirroring the theme's focus on resistance and adaptation.","The story perfectly aligns with its theme of challenging inevitability through community resilience and shifting the terms of a conflict. The narrative emphasizes changing the conversation around safety and environmental policy, mirroring the theme's focus on resistance and adaptation."
Climate_Change,Romance,World_Curve_1_Story_3,Curve_1,Story_3,Route_2.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story tightly aligns with its theme of environmental resilience and community governance, blending social commentary with ecological advocacy. The genre (drama/social issue) is well-matched to the narrative's focus on policy, ecology, and human connection.","The story tightly aligns with its theme of environmental resilience and community governance, blending social commentary with ecological advocacy. The genre (drama/social issue) is well-matched to the narrative's focus on policy, ecology, and human connection.","The story tightly aligns with its theme of environmental resilience and community governance, blending social commentary with ecological advocacy. The genre (drama/social issue) is well-matched to the narrative's focus on policy, ecology, and human connection."
Climate_Change,Romance,World_Curve_1_Story_3,Curve_1,Story_3,Route_3.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its theme of community resilience and environmental stewardship, blending drama and eco-conscious narrative elements seamlessly. The genre of a visual novel is well-suited to its emotional depth and branching choices.","The story strongly aligns with its theme of community resilience and environmental stewardship, blending drama and eco-conscious narrative elements seamlessly. The genre of a visual novel is well-suited to its emotional depth and branching choices.","The story strongly aligns with its theme of community resilience and environmental stewardship, blending drama and eco-conscious narrative elements seamlessly. The genre of a visual novel is well-suited to its emotional depth and branching choices."
Climate_Change,Romance,World_Curve_1_Story_3,Curve_1,Story_3,Route_4.txt,3,OK,5.0,5.0,5.0,3.0,5.0,4.0,4.5,"The story strongly aligns with its theme of community resilience and collective care, emphasizing how survival and adaptation can be engineered through shared effort. The genre (drama/slice-of-life with environmental undertones) is well-matched to the narrative focus on personal and communal stakes.","The story strongly aligns with its theme of community resilience and collective care, emphasizing how survival and adaptation can be engineered through shared effort. The genre (drama/slice-of-life with environmental undertones) is well-matched to the narrative focus on personal and communal stakes.","The story strongly aligns with its theme of community resilience and collective care, emphasizing how survival and adaptation can be engineered through shared effort. The genre (drama/slice-of-life with environmental undertones) is well-matched to the narrative focus on personal and communal stakes."
